id,theta
3599950097,0.10672481584216358
226863282,-0.1494059475916788
64406740,0.024351662498429676
403326278,0.05906488354995041
493161163,-0.1861213350184018
883602030,0.02520913010714366
379718466,-0.21273652659027978
864547522588667909,-0.11093444856009972
3791340735,0.16936857111506037
180868769,-0.23230726416560676
13089092,-0.13774825009541028
599126859,-0.133021055971421
3984895581,0.1928961582168156
818388328106102785,-0.0832125337813995
4023176001,0.08697536149866718
846820606666592257,0.04613454469375941
908194214495838208,-0.26758010230083323
392213353,-0.023181619111554034
864604534122962944,0.040498045721719465
907884745320751104,0.08048216038374312
3261050166,-0.06790645884884666
542668138,-0.26223682846258334
17406428,-0.05862523306508461
360019007,-0.12077831238257132
52345813,0.36947332873163063
906867859778936832,0.027358784276679697
800435764966215680,0.043520184891340026
760424379713019904,0.03795582429996804
823092258484453376,-0.12856618166867212
789818237278048256,-0.06941779432348778
843748232,0.07131422052750977
904209857783455745,-0.07215528923310785
602072723,-0.02494961126471076
139370215,-0.01983703801074158
2425782301,0.21583939215129425
889946488712908800,-0.17074088153692668
3688276035,-0.14025105643474664
862899460644495360,-0.0298044101401766
903001504499601417,0.013570087594571494
819120144429490176,-0.016987395539035645
2867273542,-0.04732510188584078
776100875118927876,-0.014260465271286174
706190116306460677,0.038622265862527864
243119158,-0.14918149726673047
1125524035,0.07576844834400648
492406574,0.2304913761145113
866378333537357825,-0.06583811557015297
730715204,-0.1333764201519725
835255749202821122,-0.023874794024968518
901751343462961152,-0.04016374068412438
215044001,-0.15976002087355567
790240589124173824,-0.16411694476032
891522350,-0.16964057626357368
1689595790,-0.08570589259769372
123577612,-0.2551703321239988
114306039,-0.051038928827785664
714132239500591104,-0.17552624453287755
84367800,-0.06012335300916362
1735444772,0.04776889707687749
901104583673610241,-0.018873508787048195
125748337,-0.0178888097657063
15724510,-0.1385083584441438
432900357,-0.19936216455559935
981025554,-0.19762746412558974
809780052980301829,-0.0785468505960543
19344758,0.0729012198554231
844839972460900352,-0.05788592469877773
289392952,0.2946194425790615
2314069549,-0.06404513521008086
2348562834,-0.12343622385912531
1220949745,-0.16970906915701686
2711334625,0.12875824298508134
1930314277,0.13991573957886946
420240364,-0.22257959584856926
789795997224472576,-0.010336641811334101
405754913,0.2810981180294457
1026596484,-0.005529552335921999
4898796275,0.09159090932263485
2793816121,-0.046471790733741414
1570623127,-0.11120904717428604
212510822,-0.2117541612640901
884339550423744512,-0.03359359154440752
46498609,0.4856279772651611
2570432633,-0.3342845109352945
752554118137380864,-0.09186498854828663
706472464314929152,-0.022654600385450342
422498000,-0.02999833277593708
497842763,0.03565993392610882
897075134351257600,-0.11651550221262226
27487280,-0.027491552117174665
4892797133,-0.4113017833771307
716657849707970561,-0.12720851822623655
3350382053,-0.08660759059105921
2872930061,-0.2113384568881085
1623926822,-0.11217679022758469
804745288674066432,-0.08099076060892875
783293272206766080,-0.0013578948112047441
89168362,0.028415982602743427
4501192761,0.08756233084370689
894925529396150275,-0.12612299622796666
452116326,0.05669656933103663
884475430564229122,0.11957984833627036
2525163440,-0.10319996353483112
196068744,-0.03182095091637113
2976187055,-0.10885715400607278
2796083400,-0.1440842147351454
359050809,-0.15243223078589674
1001705666,-0.061803429079315825
893057087806242817,-0.2898553371656989
809446038901813248,-0.035736083494577416
813449923115057152,0.15015374593095573
881899074307465218,-0.15617390893703614
1109531042,-0.1033013990150641
884863555752873985,0.0956721985748218
885873665841270784,-0.03648217251379577
843546356224577536,-0.05219631718635733
810591493597630464,0.0006732121013183132
2855190142,-0.17912652701650922
3362092690,0.06304404218477784
2812769034,-0.14245402178409863
428975778,0.13926954786504092
890825221883789313,0.07968349448795106
864415461072658432,-0.06157132152211457
862952634164154368,-0.08476295071504678
4877760010,0.007562249162032245
258844830,0.301664985701512
330531602,-0.07225438524629328
811566229232160768,0.07483012144518747
827077278555308032,0.10095116815893666
4703932393,-0.24668575696738462
835149861267849217,0.2158384844341819
4045291097,0.04151084770056043
875423664510038016,0.018103118954669144
591273006,0.00965333589149835
471076259,-0.09569671954171907
278458528,-0.014660529891986499
815162796627337216,0.09859205724858897
861912909961736193,0.10341398578662415
1341729894,-0.0039519584907222625
1020561428,0.10893315714193548
526244411,-0.022798295646050862
401964696,0.10416669441945493
2876572859,-0.21129346966728557
385936191,0.07987118224935966
111361937,-0.007341548366232629
791670125992763392,-0.023912330683779983
2975265069,-0.16929209739723558
755864834,0.3382184090467869
83605105,-0.13815955568183655
863720686824632320,-0.06232916790020595
13202832,-0.019034811153429223
750638271714263041,-0.060681610483458756
889759349450604544,0.1467986120817454
858356610267316224,-0.05316991381980626
444724911,-0.05389464887506122
1907513376,-0.1397960208187871
886912669973925888,0.03140015283738228
2547197223,0.18640858348018263
882281678361808896,-0.09737884116228786
864077786209812480,0.1199313121656016
853657404252311552,-0.006164215251328343
864116167841116160,-0.08583568995539047
2190789757,-0.12477264036278163
2505531216,-0.3332942883281063
202103663,-0.02587743358297039
601727879,-0.21019916255355436
863800772248707072,-0.0955893015262979
14953988,-0.028338706400429164
110988733,-0.2591538615285409
771324366,-0.05635063965522875
703201768469966854,0.04314799006241684
485535439,-0.15004140797795043
2883914147,-0.1897715627315502
797807365215109121,-0.019190881219192078
857516168038547456,-0.14971838209795896
886879644003311616,-0.04477601609896841
303163055,-0.11391799902862679
863763746027696129,-0.08530561925933759
887029105656549376,-0.09210087007651706
848443405676032000,-0.01826031952780587
874010871491690496,0.24571909304352943
856895137468882944,0.2204189145368374
753101760563179520,0.025886847827267023
886506554299731968,-0.30529283417157455
738852231403982849,-0.0383462889141642
569334217,0.164773636573724
140354061,-0.01783648858103158
837006753007042560,0.011025305156699555
796820225647841280,-0.04326693116193348
866509140570648576,-0.0755992873702735
2900446738,0.1480406289544077
802991763476594688,-0.06523717471205549
371093049,-0.2046715172460454
471235891,-0.07438025125741361
92232739,0.005148246676302378
239576549,-0.008862379522134417
848933124012748800,0.11917885732229334
2351917542,-0.09382133372972142
570711719,0.011937618871041288
861524040837734400,0.011206295236675197
3246803080,0.13282116851669196
470903149,-0.17489223732215967
794636319205052420,-0.0852108281808697
864789936398118912,0.2284145951956002
884212657569529856,-0.02687489767565139
224197723,-0.11890934559677026
606246406,-0.011568285671901435
884071050392326144,0.015677173581668428
315284579,-0.1802810358203842
881262333854666753,-0.11534981756006966
794527191505715200,-0.17466009509620875
882260220751335424,-0.031344775726472734
715431008477265920,-0.09400439041127162
705617755,-0.13031086607567915
2814815146,-0.08230262690788635
850039265560064001,0.042839001792404505
44863090,-0.14797914224344846
832177423424831489,-0.05369821633722613
790650101819699201,-0.22938824076354877
340248836,-0.01980041268243807
920588743,0.07102357314997977
853164306,-0.2632906152561908
3930053265,0.08934306378874707
807172110,-0.2728541346278031
864772781858279424,-0.032824863486542365
2205169561,-0.058241222060851756
102015907,-0.0688439055886133
881799929412407297,-0.23415041854804086
5474762,-0.1595761942332897
862907699423531009,-0.02848429858045428
863506427024986112,-0.014494193113020791
3341083283,-0.09603104553627281
920733949,-0.0974338490184669
54332654,-0.11341625196546894
2363328115,-0.1936588848883344
3424604463,-0.13169317134190492
244135082,0.002737817664739296
493080366,0.13966545877104772
330257386,0.1734181029055332
236735380,-0.2939571805972399
1789364660,-0.07365031494429419
3366022348,0.03563803130212062
434268971,-0.015635860374186916
524521549,0.08464008204972401
831210978838724612,-0.07364125073650384
203828194,-0.05174190479839653
824896224314548224,-0.17037014554588115
789870175529107456,0.05093414024942421
844671763665633281,-0.010052402536506164
301599207,-0.2066897341675841
850773156033966081,-0.07027653953685215
740320142,-0.061974745946842755
33235057,-0.04344561212190869
31347628,-0.11468148925429442
844712017961402371,0.057961933121287244
863020880926056453,-0.05127897325487362
3354696803,0.013304340032897372
388965459,-0.18923310080192163
840521264884273153,-0.1277325050794489
806416366144208896,0.038813524495259356
749892779321458688,0.125365365967735
1707100669,-0.06256527219964687
864443103364739077,-0.13208303075106376
300186117,-0.0555532560186052
1923876792,-0.02267747458914522
58268524,-0.10706422569912886
3663846975,-0.008512852679850283
465548431,-0.09012356522766116
339898939,-0.027808581152237985
305243412,-0.04548952116568224
880321554420289536,-0.06713783886735347
2807930046,0.023063717205016532
274992266,0.17539470904823357
2837427844,-0.2646908822848303
1655399354,-0.13653388974404657
304681185,0.06135200866388295
814568284058226689,-0.0005762859632003981
604750530,-0.0031975297214683353
1169862636,-0.010645598860285432
870593803593412608,-0.1441163521211808
857986735808163840,-0.24812837892740863
849573555033526274,0.006984173605032985
824748725679616000,0.11647038903497303
1940681100,-0.2593165503782574
2278861680,0.01765645827608959
46831740,0.006248871977579203
856838232,-0.1111094536841671
813521098415439872,0.0007788965258240239
126358368,-0.32764094027979557
301601250,-0.1743446678291141
831212575,0.06643669646212962
50986803,0.17706506059822452
1277672882,-0.11180442086677414
809386582037954561,-0.0749609559453183
791341230,-0.01898672518707107
3015638080,-0.07981872118558919
856270190736277506,-0.22875989366416258
866986141752360961,-0.13819924473606382
2370882486,-0.10723208351757263
245028995,-0.00028983438179012923
879773254533218304,0.14596840159841873
419424670,-0.1360140565646456
879791433154260992,0.08326708727336955
147933161,0.05112645025938819
334959194,-0.2492586932704735
45855390,-0.01870665510925857
147656519,0.12086369644548672
569390345,0.13661167355370116
485002778,-0.041091681258844
2594807605,0.009824406490683698
339852539,-0.01243257859429886
205816943,-0.10046379008664483
206688971,-0.1688729858709173
394088380,0.030156422680034878
365534796,-0.0996129625635553
4856777217,-0.04614606235977139
44404175,0.0030318006239046583
431836689,-0.1343072887285703
871954744100651008,-0.18124733193919612
2356335560,-0.18499348136943855
524638739,0.0403515697012311
711170077803089921,0.1680136503627482
524950812,-0.29205303312359454
333265567,0.16831613471077198
2674171817,-0.13769612747655335
865478836053344257,-0.16333662074911673
95904329,-0.16141808250219963
389644606,-0.02776060378902711
4815746662,-0.06740450502477005
371371693,-0.08982116931572404
861942866989469697,-0.13912139250070396
1031351958,-0.05928050034400515
742075056289894400,-0.14094361989713045
577418941,0.08304826374152642
707552690432315392,0.108289525452056
778611408606986240,-0.16476901468807956
130787321,-0.2310069039115018
826518250385186819,0.012943491044453751
557262249,-0.07411296783174313
1669021962,-0.03653647607812466
18308902,-0.1004815831064231
599298841,-0.053176144716569354
728650303713751043,-0.10037508873116786
2687038888,-0.2612176768077871
921893850,-0.0030924160518059018
714930185838202880,-0.13251364374382738
571826473,-0.07480471380778683
2419357100,-0.018517581411524143
4864944870,-0.175274217687695
236099428,-0.15860702594084602
857937625684037633,-0.03821614643386624
878929664957403136,0.25382922292326876
859658503,-0.28901339234487916
94805720,0.03171146459386466
864849861077864450,0.07301235567425156
29269210,-0.1472168566534084
84341644,0.023718757276130566
305537470,-0.22726683302106215
742353518238011392,-0.10951170337672696
712961701642108928,-0.183125072778557
360839347,0.13622994827803606
725432904495566853,-0.04453502581068022
867070815627603968,0.27544350638938003
829614011989815296,0.10747175333489335
748852255495950337,-0.2044357920071095
189463803,-0.006650731960061848
864531980033110018,0.07792689661271332
201411768,-0.00180657111328485
746246339634278400,-0.043130956012846215
870531775730245632,-0.18784190635298115
17893701,-0.02068973283708524
259920444,0.3390183156464055
73390847,-0.24328868657323027
559971999,0.049681732953030903
95202337,-0.10254660520311273
4397751982,0.12244453040537114
2889743956,-0.19687947365750016
449046910,0.11446641944346667
2481713529,-0.10545673714348194
532496556,0.05920067686395016
1038336426,0.1471867996672896
163981838,-0.23437202173489152
876910226485784576,0.0182683361080155
2974790937,-0.13613978500619672
803623664352509953,-0.04993709443402787
334409832,0.07634530149784963
862649536514318337,-0.09408977976909808
1264867363,0.10140070294236814
309223944,-0.07691317412283107
255804181,-0.030326646287265908
254697916,-0.023445963075120715
3129179611,-0.2188805033522532
14243342,-0.25011422781545983
864634572008509440,-0.06116919960082658
2196452216,-0.019671571436274505
2283972681,-0.15076495238853402
2804923960,-0.02207720361619886
291890364,-0.1475056527851119
4019000507,-0.1188953071156609
911132082,0.037515234663281605
28790813,-0.15187109379429325
92370047,-0.07767516832271104
2470586911,-0.056188816031263425
148777889,-0.5010401001686289
2888917854,-0.15926995688383813
1387151082,-0.03658212095667294
1458716720,0.05578601697735615
557963710,-0.22562163644184993
836028985494622208,-0.07370025921622908
479751235,-0.0551231680370433
2597559166,-0.13911054273274348
869661422237646848,0.06248435700640836
874365069538336768,-0.03902948204459409
1203576223,-0.12484291436250314
586427018,0.00368717129292763
2709437395,-0.10610118841769192
253686094,0.05058452420563258
190668307,-0.2318305877177116
492995382,-0.02158632774042896
476897237,0.022818462071902273
786200994552029185,0.045084395918430886
56973406,-0.14185260932649146
2462067682,-0.11945076152423513
2236606058,0.011914446181233544
112713381,-0.13838218513148037
863649665585119232,-0.04379232895210603
573758542,0.11924511066376638
724206801399504896,-0.04402937048969963
816270279940907008,-0.346899209569895
851011165908074497,-0.02113041322697875
864844727828582400,0.02415176551570755
377424577,-0.16229771441409632
2383522724,-0.07643963228621192
869560974323396608,-0.09524513493061722
869947475259523072,-0.2206853809856298
301336443,0.14002614633945995
15132395,0.051918153861887924
125165568,-0.21695431017193728
598440960,-0.008787923699971308
4481833577,0.12892473955412764
864410712487206916,-0.15166049611264867
4824050399,-0.2188221173960751
3761475615,0.027366295184028933
2305227445,-0.025461039576649556
764432779874631680,-0.16022799143701774
157980522,-0.0029197380215934743
75843329,-0.004950560819921366
436593441,0.04593445188999672
2907689818,0.055216363735836924
728274365641527297,-0.2580696580596249
868161505795219456,-0.10309372004087528
111874669,-0.10122088163167293
120882730,0.002050184812687057
1912246501,-0.10384103290363046
795233446121664512,-0.05734356027776886
81403156,-0.034141727294439275
864042960119320576,-0.10900929876032087
53030642,-0.18312607169868442
347131507,0.014493059176597605
826062874133028864,0.04780938259744112
603139314,-0.09371169806123815
866324403541430273,-0.22205406583282164
439040957,-0.06871572852580517
2998214649,-0.21377926484200924
389690293,-0.20889021418150513
822038750553325568,-0.11997004118317639
38244333,0.023673947581540816
2923738726,-0.26613801297635054
161971690,0.16479146863581534
1046890831,-0.06579867136654576
2975510977,-0.17125045329263344
20914155,-0.07724958244108025
818836848697024512,-0.09550044724821231
782574244202946560,-0.021922377462442143
1281576751,0.12142740377391587
402289328,0.07142213628973687
276506110,-0.01081831365484004
864092579050205184,-0.0031317541588634333
863846061202341890,0.010229283350586144
4651232961,0.04817712539506969
606574120,-0.02970116988276363
1523022200,0.009804494960513629
2873756108,0.03342330284102046
968284681,-0.040971000819159095
2867853112,-0.14715611658297323
390078748,0.1578588420351829
173749971,-0.0744458553787389
864225890443591680,0.03260546514708326
2765843350,-0.17405553009853514
787753663,-0.06480629287851525
18335931,-0.16864823491831238
2574912437,-0.009576458614218993
741251217775529984,-0.15617682439053465
2716057936,-0.0681078973950258
375889831,-0.006854264753220121
139338083,0.013300570431321816
407299000,0.1484223110536994
382026403,0.14284863036512668
876218922,-0.17437884099840356
483908210,-0.28717972690430255
864206680648810496,-0.01628440831114466
863811293718994944,0.03379445584630143
442860689,-0.1943221179499334
743701369,-0.10651454177671596
845978405917069312,0.08228537886619884
477520675,-0.01701121215376193
805082776613646336,0.0292752594089218
772215918868979712,-0.010586025363097086
396444144,-0.08723689718578834
323560814,-0.24065506639758316
11064062,-0.10231331841042243
796136444653895680,-0.020239770046716173
473935744,-0.04750469479759389
356199657,-0.11029127119386553
521612663,-0.145258364016266
359622819,-0.1287404613372932
160874804,-0.1590884051515584
271109258,-0.33343707342695145
3802979968,-0.11166514545412334
862549147290882048,-0.04110415637029413
720855687836733441,-0.14230491014514535
1322711941,-0.37636740976363126
2240468655,-0.20496584270670362
863136499881127937,0.02475089893643082
519975107,0.16736986459410985
277182161,-0.260536368557258
53029000,-0.23273899410915122
1592788578,-0.049988934731005984
274735614,-0.028861089173300925
582544480,-0.1331778167049858
345282134,0.03263844480362198
268959985,-0.10476688419565854
836922310481281025,-0.23083092542544015
828623842704838656,-0.1456389771397555
586768481,-0.105959817386019
840848756287426560,0.08785273006593491
816877773285457920,0.14832155611635942
4071541769,0.056834234030296825
39764340,0.04552908446628766
2663247136,-0.1437491257719153
700741830145503234,-0.10159786971610985
842070237637947395,-0.060330028970258125
519945815,0.024254290313654836
305552244,-0.01078528507164052
1853852832,-0.08621963062569771
525570074,-0.16979292310344088
813498356903329793,-0.20521163432725004
855520394459140097,-0.0015601471392755002
1169006582,0.2435791938340904
839165693522235393,-0.04917482030204904
130892800,-0.3230056900856672
291939694,-0.05292876725770317
163452552,-0.05020725037975018
1710915560,-0.1955259226229157
81646497,-0.3217085362983655
426937135,0.003256035409812242
19450275,-0.11134165734794498
349931942,-0.16797808781841178
744629069728329729,0.08961103156511592
37053234,0.14864510609359632
776379494,-0.1533423266241962
598651174,0.1251650568386916
719869407573512192,-0.13285717628221164
360678565,-0.2789620519623901
845631565954736128,-0.05535675830540811
73439787,0.0022709368526471537
738519540,-0.09352885000316485
508848858,0.1014977636630885
806609129548742656,-0.07599480637088554
414053698,-0.011377452295779847
717395179465023488,0.047058402029877114
857898961314746369,-0.20924905446810044
794616080924835840,-0.2242954005414993
862332615554211842,-0.21607943222043452
784342245189128192,-0.0011996319475186682
286379536,-0.05370511753627736
1455182815,-0.2600744683966967
4127678416,0.021052598017225293
259857789,-0.1791065823085169
4456966582,-0.2899564037177768
128188738,-0.018400014696825222
853226967331729408,-0.06877175601302146
855088203983925248,-0.03326737114281235
709818497220616192,-0.1555864369109407
213672008,-0.05309590104640647
741675786,0.03996532532530577
2584094633,0.20713690866924914
21077337,-0.17942766853529105
3133786217,-0.22786430191349194
861327644092235777,-0.1685522319109443
192991803,-0.2061725677813726
509427184,0.01895887279299243
4051591709,0.21117582698050283
385129619,-0.15254322090158284
4224710963,0.10454722157374653
369625415,-0.08520028331530001
110713059,-0.1283945818814215
811703332838338560,0.1085286822660379
859633199537848320,0.08796715979957238
861318029560487945,0.021435396251348268
2423707482,-0.14597253289951248
14961800,-0.051740017439198864
27706537,-0.19466470914355624
1008518762,0.015165553083505902
416521350,0.17836587513063296
1510122451,-0.040948150909254744
2488335330,0.03011307808513296
282119887,-0.29870143408574995
847381414291030016,0.06071937772694077
432570009,-0.3303406511644242
858561493683589120,-0.1294300077711108
107841217,0.07652808768812931
824327282412191745,0.15660014171674874
37819880,-0.22521446222501046
3426036023,0.026789488853780616
58189194,-0.06710212280406837
530992152,-0.1372921448102895
71222436,-0.16153118560920932
103616929,-0.15440988122024402
784380440,-0.0858789888106273
895804716,0.27340374003670986
8679402,0.06779453321927843
769348711,0.03118329130755874
3447900687,-0.010481451139187144
807692947118575616,-0.18859471061154692
124518743,-0.20443558326803538
2157271192,-0.005315807310081802
859785074933366784,0.1347175899980527
104228731,-0.18601505680227493
110155490,-0.14158410316673414
129212872,0.010686359345047166
838801899763740673,-0.11251851923768007
2747213531,-0.2765885309455216
2573143219,0.008926959586480578
850800648018939904,0.008622236273312324
857232487231180800,-0.1487155182583442
452056417,-0.1559689222201449
203515169,-0.14274123403717728
3418139525,-0.11559125650082455
97232743,-0.3663370106025242
1085571565,-0.022632283801370036
804932902735773696,0.11547265698499705
873439993,0.05117379971754699
800437896834519041,-0.3133303026908255
332709504,-0.08780061654992664
853947547278352384,0.042199557871000166
803977791779782656,-0.15818866937463183
783693297378271232,-0.26747583889271426
833992922,-0.1662629409740712
102012572,0.01342486642033564
28475838,-0.07616946773839244
898442580,-0.0901008078341286
856239998982660096,0.0907505416036909
850754075163594753,-0.15374400922768075
223235910,0.03794971774333734
1003993716,-0.07009249777467061
27629736,-0.03519010393930526
1413608245,-0.09899586241693589
128206096,-0.1374347483322318
855817557454073856,0.02567676730314555
789085177628819456,-0.3495167440028645
257089964,0.31796431534202363
829316004912193537,-0.12325990103695925
23102336,0.05169456893176643
1183463192,-0.24657119648266643
82104300,-0.17086421885404968
837694453250936837,-0.023618139373834866
263318942,-0.17395435380105492
272104311,0.053438375269749656
1599832879,-0.25363075339716384
2900697472,0.06560145994751335
827950883132563456,-0.0838145259118531
15162674,-0.24073373519806007
15996880,0.1468259781515106
361388805,-0.15680782443901728
57675357,-0.3528500580193547
3089173697,-0.06539263353233143
2754932869,0.07206169544749363
855769676,-0.09915856379275327
815059752,-0.14358870508379926
852466008203960320,0.0061695998445599545
851909049964744705,0.09583252322861238
831865178757160960,-0.010766897552397669
771611876396376064,-0.04023616418539594
422075995,-0.17028830623230773
1006709210,-0.16795802946954794
531378599,-0.1055155252806474
777562271128121344,-0.046574037728847655
848609569962168324,0.02390935725759951
838157711183339525,0.02550797881724426
708953520,-0.1634844701878531
849726204710076416,0.000989846733102759
31052338,-0.12930925542818694
841390816258080768,-0.2751211395203428
435256493,0.022629374832563835
826510967785787392,-0.06790623707767755
832691773273092096,-0.1468493793976804
1600796000,-0.05399272459171447
3395981603,-0.18523248328119649
1923919290,-0.27461324136308657
102318917,-0.2682057819654532
2891340477,-0.20046872929245832
730654303015305216,-0.006010404592112923
889596558,-0.20487529546202027
990704022,0.16813753351486066
506356173,-0.007361491166271748
142632679,-0.11677329088179086
1911591212,-0.1722348622874993
4110577455,0.014544062804959484
767258287,-0.14362101860303822
831131626931441665,-0.19281571867671912
15718863,-0.21979858501644411
837043040183283712,0.08446928142355457
3775648041,-0.0586511075069462
1231030806,-0.17953670669162244
332750362,0.08603014938422543
1728042289,-0.03671506091898345
836644323085148165,0.0381962205416758
821672798594727936,0.15959868715270617
844930596166160384,-0.3721189828371824
3089821899,-0.26487913344654607
819867572065751040,-0.012444288060223479
781898981265866752,-0.024955969252346263
203057485,-0.36698805981209504
2845295241,-0.02280795224635552
799168543065522176,-0.29632158528074243
831992286934339584,-0.15488185723915837
821355317678194688,0.1351448033141613
183602448,-0.04793562181099966
248229614,0.035898583294570074
1645774837,-0.16177342245401666
814519176207462401,-0.1755150628470879
753640316859740161,0.0750926341153617
1639532095,-0.2759033165684639
268049811,-0.1084288777990466
3240937925,0.024914034165965486
464664037,-0.03227916470839229
829076410841038848,0.08008726629732646
780131738592874497,0.005861700575887969
236421467,-0.20229192311913724
376768350,-0.1158034940269457
816586346533896193,-0.12034372768796175
837689979887288323,-0.10835205716379778
1917426769,0.07854985666130228
413516442,-0.0704951930465781
831252194716446725,0.03142891407901604
3355895783,0.030624715630175103
775747540100800513,-0.15294431638646744
326427913,-0.10019590683640155
818121889373679616,-0.1724776321015703
712275560,-0.19604861116797753
2154916982,-0.23555573575072214
806873666562781184,-0.24215334031458846
80289228,-0.1081980507355093
103437676,-0.09544995960966235
2866507550,-0.1537176403646119
20907775,0.11780349676576145
2333483898,-0.1340765422450035
113101000,-0.260535069285904
367085101,-0.23363015475234103
2327281848,0.1426222494068305
742652158877782016,0.051023709152905126
256236407,0.01077441643765399
832334269506842625,-0.05766671590709905
58408257,-0.06176117514780787
787327851603394560,-0.0511143823212132
821869898624364544,-0.037424055961137036
76106700,-0.07429390795719246
540275074,0.10061904808752697
96971125,0.04860946455173326
747848204,-0.20991681476124355
50977772,0.030305282210330266
790673033123995649,0.159101087829926
35537793,0.0015346577203107046
312024587,0.01811609175210184
