barbarapompili,delphinebatho,stanguerini,gilbertcollard,fderugy,oliviagregoire,lachaudb,sylviapinel,bretonxavier,aquatennens,mauriceleroy,brunobonnelloff,faureolivier,yvesjego,francois_ruffin,alexiscorbiere,dupontaignan,b_perrut,auroreberge,duboismarianne,valerie_rabault,robinreda,phgosselin,sebchenu,olivierveran,franckriester,jeanlassalle,solere92,damienabad,dbaichere,ericwoerth,yfavennec,carolinefiat54,eciotti,richardferrand,sophie_auconie,emenard34,ericcoquerel,mathildepanot,juanico,sergeletchimy,g_peltier,marinebrenier,valerieboyer13,fm_lambert,slefoll,mlp_officiel,phdumont,pybournazel,villanicedric,claudegoasguen,guyteissier,clem_autain,ebareigts,glarrive,jlmelenchon,louis_aliot,sylvainmaillard,gillescarrez,constancelegrip,olivierdussopt,pierr_person,ugobernalicis,sebastienhuyghe,dfasquelle,luccarvounas,ademontchalin,jclagarde,c_decourson,guillaumegarot,s_trompille,gabrielattal,pau_langevin,andrechassaigne,sach_he,lauredlr,desarnez,brigitte_kuster,vigierphilippe,laetitiaavia,marclefur,dubymuller,le_figaro,pcf,libe,20minutes,franceinsoumise,mediapart,atlantico_fr,le_parisien,eelv,rue89,partisocialiste,lobs,enmarchefr,lexpress,fn_officiel,lesechos,lesrepublicains,slatefr,lepoint
-1.6598177646306123,-1.7889745963136297,-1.8735317280681483,-1.8924878221817656,-1.6814898210503089,-1.7651429475002003,-1.8653194006347782,-1.7553270459495653,-1.8105993066550647,-1.7290585100253808,-1.631112969853335,-1.7203666186534052,-1.712201504931613,-1.5142224111133564,-1.5884078667643555,-1.4614421657306456,-1.4844540500917185,-1.2606937799493676,-2.0599093509798547,-2.0017164588955083,-2.1964574558140106,-2.2645158932585616,-2.2445489479717615,-2.2430071523923614,-2.2220463164405513,-2.118990662820286,-2.1789421413660746,-2.274245208337944,-2.089512228286361,-2.20465414576171,-2.1860876801846603,-2.0591540254942733,-1.979254444744251,-2.0102371482210373,-2.070163645158782,-2.1922203694955655,-2.4807063639155467,-2.4775177549094107,-2.4656614453885073,-2.4074100434726766,-2.3506929358922246,-2.404568653628758,-2.3868990988824734,-2.46220844638726,-2.3593767601449276,-2.316130680425648,-2.2705908748692747,-2.4450103853131426,-2.4231401913484403,-2.52770725433728,-2.420027578706952,-2.382141505748103,-2.4924536720527515,-2.438226387902793,-2.5333723425418606,-2.4405504787811774,-2.5293219388634585,-2.508861163785079,-2.7256172524240925,-2.324484294085531,-1.9480119697023568,-2.686641741524339,-2.8262397601601483,-2.8769816989755355,-2.839651382056401,-2.4787240538179107,-2.285843260042638,-2.744121753089573,-2.714726087332366,-2.5814269990579097,-2.486001432536957,-2.516895140096906,-2.4167780659268354,-2.6185235579510846,-2.9364493929184774,-2.92641073315464,-2.9923067924335,-2.8848357437877947,-2.806815113546464,-2.7340579449981366,-2.840491880044842,-2.6803576405605614,-2.842275498131564,-2.7226207160784375,-2.6096915252116113,-2.683676061890121,-2.749006258919183,-2.942394308721428,-2.9157991340526417,-2.9143980782198375,-2.9332010997005606,-2.975065676302876,-3.0215062450707557,-3.0397433619427865,-3.0429066828719753,-3.0976862401913485,-3.077972927987694,-3.063114713044278,-3.1401709330204657,-3.1358643331658955,-3.1798718889135698
-1.6216227387771396,-1.7456673504619216,-1.8867534184709307,-1.8502162434596912,-1.6693718954191474,-1.710294362743852,-1.82208048704851,-1.6990634166255083,-1.7570333474798372,-1.7342281612013726,-1.6228326441485224,-1.6850792476961203,-1.6893133014397232,-1.550026105738197,-1.5905312988950675,-1.4861685317692481,-1.5116135587253299,-1.2345302213938778,-2.0190760825658662,-2.0007065603612157,-2.174721249310787,-2.249876644411148,-2.1413129353376488,-2.2142279580702873,-2.209143062277883,-2.0718021133039373,-2.202263299949343,-2.23136674588959,-2.0864603645468995,-2.207863244861048,-2.1702187578433496,-2.055587143742252,-1.955926339373891,-1.9885467791500389,-2.048129439923337,-2.146557349489625,-2.469700854761138,-2.4816959800454383,-2.422954176864745,-2.3710399289793114,-2.2707954088785955,-2.4078082666979412,-2.3544748118684318,-2.450518485779034,-2.4047338633843895,-2.2925587909038136,-2.228599414437446,-2.359333366500189,-2.4229665135942984,-2.4327541713882117,-2.388911816770383,-2.345423378325764,-2.490342130368443,-2.4571037345454836,-2.490261525778951,-2.39944943633229,-2.444942194875246,-2.496507817259184,-2.687039052595904,-2.2838090397233466,-1.9153718738408798,-2.6417486263941825,-2.797100517176093,-2.8552428355551314,-2.7763310540889767,-2.4184382395948263,-2.22276681487811,-2.7243756029206687,-2.6187693680149966,-2.5368101241642926,-2.451159378152502,-2.4890286308577467,-2.366801123974288,-2.634272365841588,-2.914841646103356,-2.896728437942945,-2.908060815372974,-2.8862029584257547,-2.8335702964665046,-2.6528542189701394,-2.7591867085371797,-2.628894429814163,-2.8134914494228433,-2.680055963196286,-2.6306826656544215,-2.6749381736547697,-2.675783430733016,-2.8693563855794255,-2.878966787301919,-2.9000903018414523,-2.909325367299625,-2.9298451477220757,-3.0178679830151562,-3.0144036693498344,-2.9631080909933005,-3.106108667879462,-3.091250021346767,-3.124181876755835,-3.166457465677575,-3.1092115788027126,-3.1599489102072553
-1.6094002523035285,-1.7474505222113714,-1.926478991096496,-1.8784729710514523,-1.682627819670632,-1.7566201733046125,-1.8259028995026385,-1.6872144040626489,-1.7636179609173654,-1.7651045823956915,-1.6351437115102045,-1.6803168954919323,-1.7395479831096008,-1.517175872236305,-1.5969158043879783,-1.4506427479137263,-1.51157206704341,-1.219383753016777,-2.0581424289913954,-1.967057345857488,-2.1428317015302603,-2.2580031192320003,-2.135027045982399,-2.2008001673911335,-2.2290825101381264,-2.065072352951585,-2.193142881799655,-2.1863316501055268,-2.1077263024145476,-2.2293081869006532,-2.2232480710609255,-2.058190078895726,-1.947818115342796,-2.0168836468321585,-2.06263896042666,-2.123305372779023,-2.499370449976397,-2.4845276748909826,-2.4463889044031832,-2.3775641167435486,-2.302105804503237,-2.375970386812427,-2.361621289065191,-2.4619318180383765,-2.376225778405513,-2.296497243322223,-2.2529612374822783,-2.3515710341335105,-2.4474952670491756,-2.4613750783006663,-2.396797456439674,-2.3604977813947277,-2.487461603828519,-2.4148058144634836,-2.5599026615907614,-2.424420389097281,-2.4686743442174404,-2.523490045461358,-2.6618935590362836,-2.3435966399347463,-1.9290460500619906,-2.709767655393337,-2.8484271754298165,-2.8763910940600574,-2.777677142884405,-2.4411417877631667,-2.2413709458283098,-2.7436259680659423,-2.6618310903921074,-2.5668180247903956,-2.4361999244257064,-2.528580168492722,-2.4147497760959107,-2.5650736327694545,-2.961262699811648,-2.8819698772263442,-2.9495663092373476,-2.8836204292232446,-2.8125168120599695,-2.691044472125998,-2.777383481927356,-2.6003804177551677,-2.8305805294877793,-2.6403778908305657,-2.6009492448565728,-2.6443156719803835,-2.688472075908371,-2.846931622803857,-2.8874450719708054,-2.849081288972263,-2.902092488223522,-2.9735515263503522,-3.024846694015508,-3.0607672531525356,-2.97684616554059,-3.0564569554927576,-3.0743166444409717,-3.0367080994379037,-3.1359561187981146,-3.1059566861436125,-3.1822623015948417
-1.6217161574274332,-1.7900598895845257,-1.9223059339606299,-1.8885371802852755,-1.677381845890071,-1.7219461094599715,-1.8446892977801352,-1.7602117689584065,-1.7685450168907524,-1.7124617216135454,-1.6307926304328884,-1.7061682116237704,-1.7496138219917607,-1.5652681546740628,-1.5777682689691186,-1.474350603252,-1.5083248452860003,-1.2471516315281774,-2.05242739711611,-2.0218492473673026,-2.2129894792228093,-2.239404551504562,-2.2169193040711335,-2.243469401766627,-2.188050426278359,-2.132972157322909,-2.211632678194052,-2.2464943804850797,-2.1544854789337267,-2.2297369991576588,-2.1996782711616434,-2.0848437474528763,-1.9613622665552906,-2.0411753877944654,-2.0261688474276625,-2.152174260553626,-2.4809413750825065,-2.4880867972876004,-2.4811289758281285,-2.344129868488453,-2.2962392901140136,-2.409985307526708,-2.399568219168301,-2.49537481824482,-2.392097751459236,-2.293172823007437,-2.263893709994617,-2.369773630196287,-2.502499361908384,-2.475219704890032,-2.3826866824248993,-2.3579941401838065,-2.471496106798007,-2.4395311727372193,-2.5299327217049474,-2.4499098829390737,-2.46302362647685,-2.526189482555159,-2.7108716142664924,-2.3762902664043875,-1.9334389808285422,-2.6802269557912433,-2.776066329132955,-2.8609134262802907,-2.8447927331916047,-2.451927458169413,-2.2954228064389492,-2.749227459733277,-2.665933329189272,-2.531374454806729,-2.4445657776222225,-2.51673199828555,-2.4288483378437253,-2.618536792820906,-2.956181610645241,-2.8766264788880918,-2.9329494623193497,-2.8828585519947594,-2.80119118656891,-2.705188874897301,-2.8415702003834626,-2.6461673958159238,-2.822241518509629,-2.7035224396419837,-2.665976053301505,-2.62959745180765,-2.759254346198704,-2.8738157688097226,-2.9000614624979475,-2.8959663648386713,-2.9433581381899447,-2.9231997156240497,-3.0367575125759902,-3.049248546622867,-3.060310118691255,-3.0222324130467015,-3.100124659177368,-3.071340894314471,-3.1607787828627325,-3.116758905488929,-3.231056292462277
-1.657029018172738,-1.77730300126218,-1.8935649628538525,-1.8744498773303904,-1.6839379060194473,-1.7732903959956416,-1.8257965351766956,-1.7260638294931292,-1.782311270102121,-1.760555012858922,-1.6239335981407097,-1.7047132912041536,-1.7386403341985983,-1.5207147132063699,-1.5670118071237422,-1.4812392820822773,-1.513207625959095,-1.2442376633638932,-2.0371986330421143,-2.017954286133276,-2.2174734854812366,-2.249766307746631,-2.2004339523269456,-2.2518696087769374,-2.233497541299141,-2.0807466981183165,-2.2201419934148943,-2.2062099167762823,-2.120013424021953,-2.213407247422543,-2.166764635501905,-2.046060353633295,-1.9511993891824329,-1.993329824299199,-2.072266691135737,-2.1736681777795255,-2.5855214964686666,-2.4827688897833924,-2.465642075147374,-2.3920628937512554,-2.300001266325438,-2.3916358159109907,-2.3679232746212384,-2.4486251986091703,-2.382502592612194,-2.271466923907397,-2.252538275939784,-2.3824331439811726,-2.452363128405057,-2.4908364642073537,-2.379599503439601,-2.349047559593407,-2.4703502761542757,-2.447665761231586,-2.5158734446579243,-2.4304902740823677,-2.4600334142951676,-2.526773995040097,-2.712578566001441,-2.3348705765603213,-1.9586117785636696,-2.675502571961251,-2.8266536372530866,-2.898685145211684,-2.753164670539013,-2.4452046267797023,-2.2679152177959416,-2.719186845258288,-2.6362994521727305,-2.525015130489576,-2.4432524253488856,-2.482680027946461,-2.414672962527022,-2.649235091813996,-2.9600210861696343,-2.8781970315408407,-2.9140885815634134,-2.8800893681144366,-2.8442318153068484,-2.696504438197502,-2.813808992152294,-2.6927203498384102,-2.838733091563484,-2.7049722223894004,-2.652209431053052,-2.678100360375722,-2.739867377440574,-2.85130700205963,-2.87980602509029,-2.9253101503763226,-2.919531466559419,-2.9589353791991058,-3.0559488066773626,-3.0612639740176464,-3.0431625020615587,-3.052890410807815,-3.0700447571980285,-3.0686885296420017,-3.1602093002571814,-3.122035945413127,-3.233272368714727
-1.6567448480785687,-1.7928765781632068,-1.8559454215212565,-1.8913862573080544,-1.6883141865999525,-1.7427952014927306,-1.8309465027702794,-1.7163315821303002,-1.7989506518166127,-1.6958750652331214,-1.6351028059994361,-1.6722813646605252,-1.7273011433155838,-1.5312317917578033,-1.5910244737981563,-1.443407380734185,-1.5165834877262088,-1.222733277667519,-2.097231280238401,-1.9892764905003517,-2.2047618717399016,-2.2237577265379174,-2.1879021664525298,-2.2218959851361033,-2.1910950825599826,-2.054118390062632,-2.202279784658954,-2.2374217807599357,-2.1222991392541615,-2.207469553160878,-2.179915105037016,-2.0609674234482567,-1.9631749857300942,-2.0033530100852768,-2.057696018568387,-2.165734116492596,-2.4488494611964424,-2.4747743807428555,-2.4915010487347513,-2.3622838138588795,-2.298560841591074,-2.4308463495146486,-2.355506676155284,-2.4455321986818563,-2.3413665052417767,-2.29372733979312,-2.307205435185626,-2.3885688857931444,-2.506973565283925,-2.4771087893854378,-2.3640058229730503,-2.3404127100502206,-2.4542216079945978,-2.4272003828546667,-2.530689703059963,-2.4553208879341697,-2.441594418251619,-2.5055636688686524,-2.6981435488589147,-2.335718442071833,-1.9176062017543776,-2.6922224056575565,-2.844676784500883,-2.862092170709965,-2.833496320159285,-2.4299708636185353,-2.2421710618746364,-2.7254622988325212,-2.68145763302016,-2.4958854589078308,-2.4170977676911094,-2.57142583227023,-2.385656354181152,-2.6121284359474495,-2.9011974246615897,-2.9154172125449147,-2.8847800308519735,-2.892376989693567,-2.8295805081227465,-2.776081517663194,-2.760303048679211,-2.6104767427659175,-2.8585744240630184,-2.6867265601896855,-2.64870334965021,-2.6783520160028096,-2.761201149637923,-2.8861548957839145,-2.8778518371696817,-2.8560933367312122,-2.9116509571856333,-2.928334467132802,-2.9989437577431532,-2.9902538411176636,-2.988600278522191,-3.0337835376711815,-3.052632179778998,-3.0555083150609024,-3.0827886434143403,-3.1324523181784674,-3.18143310513543
-1.6355256906388165,-1.8355027803457125,-1.8964305529932468,-1.918314086427827,-1.7217423765202902,-1.768628513121447,-1.86448211206982,-1.7855794651204309,-1.8363505146294485,-1.7656697929787752,-1.7039723405422285,-1.7333985246245376,-1.7794017839929366,-1.5688940167343313,-1.6143709934040054,-1.5129702367137314,-1.5073056762800596,-1.27339892447691,-2.11146508208622,-2.040688710687659,-2.2565465228171684,-2.306827061115864,-2.2560048153874086,-2.257565427282833,-2.2557917393569307,-2.1795338791921415,-2.2098992648516846,-2.2742360865147173,-2.195898403888983,-2.3060864587601806,-2.2206650598607114,-2.0798367315345527,-2.0011754197984555,-2.0566347155392477,-2.1003257357261806,-2.194395126976703,-2.5408545981184183,-2.4938747587877663,-2.4904768026536384,-2.4638984602289806,-2.3207258737316563,-2.4144833199550657,-2.4142458593424405,-2.510324997042027,-2.434546733647915,-2.32933369757006,-2.2990344442049175,-2.408573430263406,-2.4873208250084984,-2.5146264863262755,-2.403835463799465,-2.397844416301817,-2.4916422155730396,-2.442891341137909,-2.5791530922378807,-2.472048695783825,-2.441501656078849,-2.5851097318456757,-2.787708410797241,-2.3929869091292315,-2.00260696999098,-2.71750495115855,-2.85571266552966,-2.878279527148592,-2.887993868732613,-2.4867889496262694,-2.2920032737278273,-2.8200010166140257,-2.7056238151983063,-2.602706142446851,-2.446554482717654,-2.5462160806716283,-2.4331372700801723,-2.634059492333109,-2.9276216368550045,-2.9379824157993677,-2.9739782080605184,-2.9644962817635556,-2.8300660957683195,-2.77381675335953,-2.8356472218128417,-2.6974736666992327,-2.853924308832898,-2.7143231363467257,-2.6542866656629434,-2.7062571541426115,-2.755870085611004,-2.93094336939991,-2.9352797878620693,-2.922914457945774,-2.993973769830602,-3.000554460435595,-3.0962825490698864,-3.1079738913391872,-3.0321180099033826,-3.1067378546555084,-3.1279212768700315,-3.1130922545156356,-3.1920876118293418,-3.1878821420760066,-3.19491238780202
-1.662822915250961,-1.8236886174281945,-1.965146621070501,-1.9224329448416027,-1.7360615241018271,-1.8285575649579597,-1.895325381050542,-1.7962938950232796,-1.828611495950778,-1.8536315781178787,-1.696762363243762,-1.774138274799834,-1.7975702174342185,-1.6158180831038211,-1.648790656344135,-1.53671125711286,-1.5503245601939906,-1.2992396474147412,-2.155023203817716,-2.0680194146004087,-2.2682399159232745,-2.3104409685059264,-2.27370663778712,-2.360679575883777,-2.2911687146658553,-2.179388851362793,-2.280280003759299,-2.3131838574303343,-2.2043123578115855,-2.321999060445958,-2.2680513146754593,-2.1321821998607895,-2.066772390908051,-2.0860455483198113,-2.1551456104075704,-2.246649616272844,-2.5605249950514373,-2.4985853492245176,-2.5686495558642055,-2.4135235972702973,-2.3585338239335867,-2.5265280487432755,-2.4195231857234,-2.520745417002179,-2.4451945633248413,-2.373885989776732,-2.354679399446454,-2.4269058480289054,-2.565291993324513,-2.5834621442153476,-2.427435929941657,-2.4430327243547003,-2.588079685196394,-2.526132279393284,-2.571349463321101,-2.5243541649054304,-2.5498957489635248,-2.666308200144639,-2.7839057413142823,-2.4054002937330194,-1.9998488614594718,-2.736786801669149,-2.9268551803426384,-2.9598856592104745,-2.8588380558738495,-2.5242995309757164,-2.3333844824283227,-2.8283899990879715,-2.7141284547540288,-2.6147397390467613,-2.562479195638606,-2.5822651473352205,-2.5267023391088683,-2.7359446840765584,-3.0011455399142326,-3.0124788942291545,-2.9936983016029295,-2.984653384117814,-2.892128370245828,-2.8175011352260015,-2.912313377582506,-2.6509568521983797,-2.882612183937072,-2.8001224744639877,-2.715281469183716,-2.777126008959183,-2.7542233849046682,-2.962327806127633,-2.960139483522904,-2.9956160713542372,-3.053343517264964,-3.062737908139412,-3.053611044564133,-3.1486801881908923,-3.0805284459343034,-3.1637408070106723,-3.1672709119565883,-3.1629487282276125,-3.18757328008859,-3.1518818403502458,-3.270394438558722
-1.690154426039112,-1.7814984195222632,-1.9274855002691316,-1.913326990598866,-1.7377688801805191,-1.797264004870407,-1.898680568430765,-1.7824846681758588,-1.790909845334775,-1.7677199589376271,-1.6508903856443036,-1.743302306010752,-1.7737202250565092,-1.5874270815415161,-1.6663000798250789,-1.4864472430386584,-1.5350082488011785,-1.279662456422992,-2.146666368793892,-2.0301397143408146,-2.2768771002465567,-2.2798292573127967,-2.241274482452483,-2.2718302591547648,-2.276025489320096,-2.1452918737482913,-2.239632970186326,-2.2665329866996364,-2.2180085448220694,-2.2774195005003364,-2.2277663527579405,-2.1252492856828584,-2.0384287631709497,-2.0805751007064477,-2.113082017133515,-2.1889320280734865,-2.5408972087041426,-2.5050291765208357,-2.482604240198375,-2.4399256239156784,-2.33699125161282,-2.4477727856741596,-2.408447745850751,-2.5402802816863805,-2.4529264417659102,-2.3582590872553477,-2.329969178350879,-2.4271625956835305,-2.5326721647664376,-2.52589190798612,-2.420546495780487,-2.40473590836839,-2.535827467560366,-2.472490304857371,-2.55558699940683,-2.4721184035277743,-2.514954902177772,-2.6348456674798917,-2.7586727460329845,-2.3834427438494585,-1.9543232535999857,-2.7266112568087597,-2.8892852011582653,-2.8854469983614948,-2.895128025451267,-2.504471175992716,-2.312595965228423,-2.8245985467738874,-2.7191510453707792,-2.60371693328768,-2.481011886879197,-2.5949050957010984,-2.4819745787143033,-2.705657505538749,-3.0357185711990486,-2.947760340677456,-3.0052560790773937,-3.003031316332974,-2.864393541802992,-2.8065853125061007,-2.8665720086967514,-2.7253430297178385,-2.9642473452831104,-2.7497216256082977,-2.6788653045738107,-2.7408219868086707,-2.7432142963081527,-2.9397843871607168,-2.9709506614772434,-2.979538345286346,-3.015116586206396,-3.0139079015240116,-3.1085306738938647,-3.0553976162429892,-3.0868918241127457,-3.085075812953438,-3.1638205671788184,-3.1723885400206546,-3.2000087231830956,-3.222057310127385,-3.224981688057126
-1.7649896814733963,-1.881481594001564,-2.0052330437111783,-2.0091072484421795,-1.8106452655067102,-1.8460222900361072,-1.9543099321305717,-1.8500398585351912,-1.916513904918212,-1.8746771736316157,-1.7446758807101437,-1.8058929306130267,-1.8307825732800829,-1.638922730567871,-1.7047441346328147,-1.5822621817371334,-1.6087818628758852,-1.3204230524949019,-2.215471421886097,-2.13439816359379,-2.405656081120733,-2.374864066846078,-2.315599271753187,-2.4044581519273622,-2.3204028337024543,-2.2257021292523995,-2.3533593490113556,-2.3672426557729023,-2.2246401954946307,-2.382756557347554,-2.353074146225964,-2.203555279655444,-2.0814848764857934,-2.1345415199765894,-2.2076463785682856,-2.339218716354504,-2.658171075951506,-2.63293271111723,-2.646965426451509,-2.5240664254888365,-2.4414969274521843,-2.5411879335018766,-2.50239052360132,-2.5772093240062346,-2.507988314659459,-2.45154064267342,-2.426105187929347,-2.5122284747885684,-2.6199910385412695,-2.6151434301641725,-2.5203450345940364,-2.483239468824323,-2.604818442195701,-2.597479033480951,-2.6534082937881287,-2.55094216051819,-2.5735425855405762,-2.629358499592036,-2.8938670139201648,-2.479581769449735,-2.093138633649637,-2.88729559915705,-3.0074491117387288,-2.9969385876893893,-2.9435254265475996,-2.5531848276916604,-2.4128337898765966,-2.9024847947742427,-2.8024078790229545,-2.676538665258763,-2.59763328384685,-2.6736573403833606,-2.5641752423928907,-2.729961308310695,-3.1164627547570545,-3.0724823525873846,-3.079692033615119,-3.1074549533011204,-3.0017915758703406,-2.880545896443874,-2.9169132425870967,-2.807848310251199,-2.954068438115486,-2.8139276143003604,-2.7937573094112476,-2.8091455576928985,-2.863040373753014,-3.07728347880967,-3.038538676179495,-3.0530601094245498,-3.0892105711131994,-3.137756342477599,-3.215817520437941,-3.240897618861622,-3.193158905077765,-3.2452143920022603,-3.225829828749033,-3.283592375073295,-3.2995790813965304,-3.323394628006173,-3.3799156126399046
-1.7181401147486808,-1.8274979547491463,-2.0046266812333235,-1.974437284469883,-1.7478163870970862,-1.825886098279146,-1.9142080629258584,-1.8043841046571472,-1.8707310195031872,-1.8690339477981481,-1.722755709065548,-1.7695374008599505,-1.8058270851271616,-1.6275326125958904,-1.6765747867129992,-1.5414202388035863,-1.6108163613203996,-1.315006584895199,-2.161798702752474,-2.0851020649345147,-2.31892664341248,-2.3516596130632528,-2.313853683265843,-2.275069070292319,-2.3650282166189576,-2.196289161268042,-2.3011151640979013,-2.3110854025795318,-2.237116017625477,-2.34689222251721,-2.28343519955595,-2.182513138249205,-2.0827598906654843,-2.0945371972342675,-2.1463713446846304,-2.3035724428489432,-2.6334289580845827,-2.5998640772895723,-2.5988045699922124,-2.519324093721232,-2.390220168153965,-2.5484780169984638,-2.4167899791796095,-2.56007253500996,-2.498544111671417,-2.406254612869706,-2.3912816112481976,-2.559027179538762,-2.5572499579318007,-2.627757288799478,-2.4595309815498334,-2.4613350344330653,-2.5905680809814053,-2.547368026105587,-2.6078015267828265,-2.5786083459113796,-2.5170916297143706,-2.647525861099166,-2.806204203450272,-2.463233023209254,-2.0112081409533373,-2.7881203680820184,-2.973194841695314,-3.0158616172537682,-2.927872399782396,-2.579817159643524,-2.3930959583564855,-2.811926931028349,-2.7877071826641813,-2.680517259968042,-2.570960135010963,-2.6473900390598875,-2.583659300967286,-2.7076932751161125,-3.093485835887161,-3.0410722570775865,-3.066641260821552,-3.039279087303973,-2.918376308471336,-2.851632406805747,-2.9371434800651937,-2.8108026384815212,-2.9603132475573686,-2.790026325949711,-2.780035310837152,-2.8052910464795167,-2.84738171350646,-2.9794923048267306,-3.013221270608655,-3.0838697946573537,-3.1140424993409743,-3.0108243732675417,-3.1087294291622327,-3.163607193253999,-3.1332613564923517,-3.2009580810013394,-3.182832016250113,-3.219040355252722,-3.2611960827028432,-3.297614766246509,-3.326868424120454
-1.6956888762438964,-1.8167859666523272,-1.9271980577740564,-1.8884231148002384,-1.7230743685822876,-1.7858237896046778,-1.8731399494962255,-1.7619458048665368,-1.7947474759002908,-1.784109482382913,-1.6687722878517754,-1.7056412568648207,-1.7172299436949394,-1.5636804370422386,-1.611885776735456,-1.4906194302229265,-1.5152658385941582,-1.2525370663809405,-2.097170296055561,-2.0685545401119594,-2.2511540895801017,-2.254181421604137,-2.2298613727610035,-2.2772718564651675,-2.2853344877285418,-2.1305715392459263,-2.2396558129509385,-2.2328567434071873,-2.1323003462630146,-2.335799948835603,-2.231777697001378,-2.0900168086422997,-2.0273270119076425,-2.0536112514576828,-2.1086116240903023,-2.215105553234465,-2.5063219455973083,-2.5041376368943253,-2.5234387907837093,-2.46336782205748,-2.31788497524054,-2.4379927979517015,-2.4232805016379673,-2.519989061248164,-2.4280538507969696,-2.3375669691310934,-2.3383926280217815,-2.445549398264851,-2.5363293762569588,-2.482632812062225,-2.414876505671417,-2.4535911544583446,-2.510870804665342,-2.4847356136378664,-2.5219730871586603,-2.5169234576445576,-2.521311181388645,-2.5309896135175203,-2.750441870206981,-2.338408933558687,-1.9833768557379798,-2.7069248285920815,-2.849028474263081,-2.885926504165077,-2.8194322735316137,-2.5080927784987224,-2.3186050056266874,-2.774123523124524,-2.6830559227943738,-2.5541484032248127,-2.5250539522178572,-2.555819632378182,-2.4603416092535846,-2.6610693612326193,-2.9289950532059983,-2.9615823177204974,-2.9697043202269926,-2.9483136185722967,-2.848565776643345,-2.8061143772728943,-2.822833002083531,-2.6809455778908133,-2.9349625910244312,-2.6978148089298237,-2.6766328415638885,-2.7334329091306704,-2.7127916967052865,-2.930817656557065,-2.927964077320694,-2.9188434439201845,-2.9453626768666528,-2.9730266580852183,-3.078732090815336,-3.0533995185818035,-3.0621918613353296,-3.0612199666905804,-3.133505065259525,-3.072711655012765,-3.123965607841804,-3.1776864709926715,-3.2284847098793845
-1.7596103508898273,-1.940949964666782,-2.016476759072918,-2.024799691389652,-1.7993342189710402,-1.8770836269182487,-1.9634904800130215,-1.8522958675848684,-1.9320104818747283,-1.8865255146604025,-1.7555826773193128,-1.8498116680080305,-1.879701238711493,-1.615476780807125,-1.6843396503750103,-1.5980443651306264,-1.6184068917625327,-1.3366742870037835,-2.2314196260142447,-2.1624959935131325,-2.3420313147873673,-2.3767428379464794,-2.346826504790725,-2.384861972677556,-2.368702986414295,-2.276547943803361,-2.318290125922911,-2.3704987128914583,-2.314033565582396,-2.3753575720160787,-2.3322088206746177,-2.207263309029793,-2.079524060264117,-2.139570256523118,-2.193857797020788,-2.30433054426933,-2.6642881345004303,-2.6299328873039127,-2.6226373678483133,-2.521596982589468,-2.4678603671025923,-2.5491753093227056,-2.4783839653609663,-2.6340104443189083,-2.5417477940172954,-2.451709679651357,-2.4778477775356085,-2.5701372104676494,-2.661568870860418,-2.661813695803452,-2.4952411269281907,-2.557958485867894,-2.6740494373044164,-2.5819536028561876,-2.708086298147997,-2.6121157456169355,-2.6453130164622203,-2.712854453174513,-2.8396507571224983,-2.4715219203961407,-2.088755751309208,-2.9044154895000713,-3.0302640199495903,-3.031629790534623,-2.9800884796967977,-2.6177249031887304,-2.490158701878842,-2.9709870614483433,-2.842234276466999,-2.7035072509933915,-2.6031762486392696,-2.7003949257665067,-2.577825507335245,-2.8232521726170785,-3.134904304143295,-3.0349255602514296,-3.1029317189354266,-3.084999290050414,-3.0037205582273936,-2.913015848341042,-2.9682537084679614,-2.7919733181323236,-2.9558675242405923,-2.834836017473636,-2.8047229437833425,-2.8649456786905776,-2.8286557126163845,-3.0454680227769333,-3.096747297131967,-3.0554924009850475,-3.1036393686112183,-3.127944017160927,-3.2233980783195992,-3.2425295248891115,-3.2313061186282748,-3.2684995202035485,-3.2676152687130835,-3.276659653184904,-3.3175988709022626,-3.312460940617641,-3.4141333053078333
