0
-1495151.4445420413
-1495492.0847841832
-1495186.280432414
-1495586.0355307078
-1495633.4270379725
-1495404.3074209634
-1495918.7204831303
-1495349.6226452633
-1495513.7314338484
-1495385.1285669438
-1495310.970113766
-1495281.5216369806
-1495468.2033398591
-1495812.9413306566
-1495211.3708896178
-1495543.4640811558
-1495568.784415926
-1495450.7551965083
-1495674.8364836897
-1495123.1198840335
-1495398.7440566379
-1495354.8697675427
-1495240.2839755726
-1495486.480012479
-1495130.6144856708
-1495185.9666739032
-1496362.317405592
-1495497.1684859605
-1495428.7436798
-1495511.3609277795
-1495298.5643532728
-1495488.58581476
-1495349.134637327
-1495121.1181527758
-1495345.2730641407
-1495302.774190809
-1495373.2319350753
-1498223.089268258
